"","X","clicks_yn","AdvertiserId","UserId"
"3439730",3439730,2,12692946,1433768
"579064",579064,2,12671106,298241
"7487369",7487369,2,12671106,1792020
"4689032",4689032,2,12671106,289772
"1651890",1651890,2,12671106,1525648
"5150423",5150423,2,12692946,1725807
"7721033",7721033,2,12692946,16318
"249638",249638,2,12671106,352277
"6904985",6904985,2,12671106,278581
"1019575",1019575,2,12310026,863307
"1500508",1500508,2,12692946,1855618
"6555297",6555297,2,12310026,1362224
"2324295",2324295,2,12671106,256551
"1298068",1298068,2,12671106,770394
"2220554",2220554,2,12671106,494806
"2991592",2991592,2,12671106,330506
"228815",228815,2,12671106,1143085
"3014061",3014061,2,12671106,1236131
"6091345",6091345,2,12671106,1595245
"698014",698014,2,12671106,815202
"1940986",1940986,2,12671106,1656329
"2451136",2451136,2,12671106,1068794
"6968836",6968836,2,12671106,1856694
"4475897",4475897,2,12692946,852599
"300325",300325,2,12671106,1794077
"3965225",3965225,2,12578706,524464
"1602748",1602748,2,12489066,1016311
"4289285",4289285,2,12310026,83125
"3774294",3774294,2,12671106,1722041
"153438",153438,2,12489066,858721
"6878706",6878706,2,12310026,1315942
"2811438",2811438,2,12692946,1432706
"6013522",6013522,2,12692946,1411328
"343836",343836,2,12671106,986539
"852708",852708,2,12671106,451609
"2489027",2489027,2,12671106,451385
"6869617",6869617,2,12578706,689255
"3234186",3234186,2,12671106,27980
"6003999",6003999,2,12671106,35057
"1479229",1479229,2,12310026,507102
"2190341",2190341,2,12671106,488392
"6405126",6405126,2,12489066,758971
"7717627",7717627,2,12578706,1711694
"7412359",7412359,2,12692946,110082
"2103814",2103814,2,12671106,1731970
"3387300",3387300,2,12671106,1869919
"1454314",1454314,2,12671106,1734374
"37257",37257,2,12692946,616900
"1170338",1170338,2,12692946,671654
"5871290",5871290,2,12692946,1582265
"6579650",6579650,2,12310026,738192
"5628720",5628720,2,12692946,733096
"2769728",2769728,2,12489066,1555730
"7633627",7633627,2,12671106,911799
"7180899",7180899,2,12692946,332078
"5522565",5522565,2,12671106,503340
"7252740",7252740,2,12671106,1238807
"6282322",6282322,2,12310026,524945
"4368406",4368406,2,12310026,1798962
"6220252",6220252,2,12310026,118559
"7310219",7310219,2,12671106,199487
"7739752",7739752,2,12310026,1359223
"1189557",1189557,2,12578706,379367
"4871107",4871107,2,12310026,118277
"4278963",4278963,2,12692946,1764451
"6718590",6718590,2,12671106,246716
"3276745",3276745,2,12671106,368674
"1730026",1730026,2,12489066,1444365
"2078556",2078556,2,12671106,772059
"4848863",4848863,2,12692946,403797
"6941896",6941896,2,12671106,1468407
"4937510",4937510,2,12310026,992564
"7454827",7454827,2,12692946,485886
"1221946",1221946,2,12310026,1657945
"7469337",7469337,2,12671106,963962
"2895790",2895790,2,12671106,259429
"5355450",5355450,2,12671106,306697
"7081719",7081719,2,12671106,1581329
"5936717",5936717,2,12310026,1438447
"3965874",3965874,2,12578706,209052
"2326103",2326103,2,12671106,109715
"6825544",6825544,2,12692946,1453056
"1100059",1100059,2,12310026,236347
"7331406",7331406,2,12489066,804701
"2754026",2754026,2,12692946,350325
"1665219",1665219,2,12692946,1605844
"5565322",5565322,2,12671106,1240394
"407181",407181,2,12489066,1059024
"7371484",7371484,2,12671106,530356
"6464768",6464768,2,12310026,511567
"7114780",7114780,2,12692946,696872
"6705183",6705183,2,12310026,1822952
"1900692",1900692,2,12671106,1543890
"758925",758925,2,12692946,947806
"1910390",1910390,2,12671106,214651
"5440570",5440570,2,12671106,1449416
"2075393",2075393,2,12671106,281770
"1081312",1081312,2,12671106,45404
"4761363",4761363,2,12310026,160791
"2814558",2814558,2,12310026,472623
"1728288",1728288,2,12692946,1405003
"6593814",6593814,2,12310026,1090728
"982972",982972,2,12578706,944603
"325367",325367,2,12671106,984242
"6105541",6105541,2,12671106,1369160
"2257669",2257669,2,12692946,685976
"6301480",6301480,2,12671106,1026963
"147081",147081,2,12310026,1492789
"7498693",7498693,2,12671106,433972
"1790539",1790539,2,12671106,1525591
"6061308",6061308,2,12671106,838731
"5587522",5587522,2,12692946,541609
"7655985",7655985,2,12310026,1179368
"7244491",7244491,2,12489066,1301801
"3999443",3999443,2,12671106,1073680
"3630368",3630368,2,12671106,589836
"2116983",2116983,2,12671106,1481273
"2584811",2584811,2,12310026,936879
"2564793",2564793,2,12692946,1857872
"2813849",2813849,2,12671106,1625070
"2384020",2384020,2,12671106,125551
"7109360",7109360,2,12489066,558528
"5816833",5816833,2,12671106,1458561
"4221257",4221257,2,12310026,799682
"2950030",2950030,2,12671106,1686840
"2961801",2961801,2,12671106,134490
"3448417",3448417,2,12671106,496990
"3684515",3684515,2,12671106,382649
"3312090",3312090,2,12671106,239577
"2469316",2469316,2,12671106,1140396
"4232836",4232836,2,12489066,481164
"7228792",7228792,2,12692946,1574103
"287507",287507,2,12671106,567142
"7611431",7611431,2,12692946,528790
"3573263",3573263,2,12671106,1103338
"4601347",4601347,2,12578706,1262486
"2518948",2518948,2,12671106,324199
"3921677",3921677,2,12671106,11006
"1977714",1977714,2,12671106,1543308
"3516485",3516485,2,12671106,1176672
"86705",86705,2,12692946,1134770
"3006610",3006610,2,12671106,1677686
"3082330",3082330,2,12671106,1169532
"142992",142992,2,12578706,1393215
"4651953",4651953,2,12692946,1691545
"4648830",4648830,2,12578706,652678
"3853254",3853254,2,12692946,942240
"6101470",6101470,2,12578706,803436
"6607772",6607772,2,12578706,210247
"1894160",1894160,2,12671106,5190
"3855971",3855971,2,12310026,1355728
"811777",811777,2,12692946,1504572
"2363200",2363200,2,12671106,1500469
"5170318",5170318,2,12671106,1458449
"261544",261544,2,12671106,984510
"3549397",3549397,2,12671106,72192
"6627623",6627623,2,12489066,1689894
"2980647",2980647,2,12671106,1682432
"1885234",1885234,2,12671106,520587
"464303",464303,2,12671106,246846
"4959760",4959760,2,12671106,362526
"5528099",5528099,2,12692946,121306
"7456551",7456551,2,12692946,405796
"7562244",7562244,2,12692946,1170884
"1401779",1401779,2,12692946,303362
"1162464",1162464,2,12692946,1211855
"6612779",6612779,2,12692946,1231826
"1264373",1264373,2,12692946,68220
"418294",418294,2,12671106,1238100
"4955965",4955965,2,12578706,328571
"1436991",1436991,2,12578706,781546
"1500280",1500280,2,12489066,1687358
"7275365",7275365,2,12578706,522605
"1579169",1579169,2,12671106,248994
"6922700",6922700,2,12671106,1468731
"1788363",1788363,2,12671106,1681844
"4552664",4552664,2,12578706,1401700
"4640210",4640210,2,12671106,439055
"6865443",6865443,2,12578706,1433792
"4738121",4738121,2,12578706,692034
"4251886",4251886,2,12310026,1349541
"6523735",6523735,2,12310026,1723213
"5787150",5787150,2,12578706,1011439
"1936542",1936542,2,12692946,1280400
"188713",188713,2,12692946,1267126
"935615",935615,2,12692946,1020584
"5346671",5346671,2,12671106,954210
"2101845",2101845,2,12671106,409177
"6753732",6753732,2,12671106,31873
"1119078",1119078,2,12671106,910622
"4266097",4266097,2,12310026,250593
"766674",766674,2,12692946,581517
"5394052",5394052,2,12489066,1215398
"3711084",3711084,2,12671106,1530944
"6451036",6451036,2,12310026,750948
"3724081",3724081,2,12671106,935138
"464873",464873,2,12671106,913969
"3324392",3324392,2,12671106,137420
"7130115",7130115,2,12692946,1399822
"4239035",4239035,2,12692946,153671
"5221096",5221096,2,12671106,773238
"3728983",3728983,2,12489066,722428
"4519687",4519687,2,12692946,286320
"2160837",2160837,2,12671106,866400
"6626835",6626835,2,12692946,577964
"6758713",6758713,2,12310026,664877
"287913",287913,2,12671106,1089748
"6555786",6555786,2,12692946,716073
"5627474",5627474,2,12310026,1646570
"3517653",3517653,2,12671106,721813
"5439823",5439823,2,12310026,1854124
"7465352",7465352,2,12671106,1674640
"3460860",3460860,2,12671106,608911
"5444039",5444039,2,12578706,1415899
"2620020",2620020,2,12489066,181084
"7651400",7651400,2,12310026,1028326
"6582872",6582872,2,12692946,1124438
"7243370",7243370,2,12578706,1142548
"180589",180589,2,12671106,1678336
"4401679",4401679,2,12692946,1567218
"3130181",3130181,2,12671106,828048
"7522558",7522558,2,12671106,1740809
"5693794",5693794,2,12578706,1583678
"4630287",4630287,2,12310026,1314657
"7758630",7758630,2,12310026,219144
"2437092",2437092,2,12671106,8133
"4385343",4385343,2,12692946,692509
"2929903",2929903,2,12671106,851419
"2651607",2651607,2,12489066,175883
"7053219",7053219,2,12578706,1638963
"3875294",3875294,2,12671106,1820204
"4016796",4016796,2,12310026,1116951
"6255127",6255127,2,12310026,1202931
"1462669",1462669,2,12671106,1306570
"6119082",6119082,2,12310026,497128
"286206",286206,2,12671106,285848
"1075093",1075093,2,12671106,498122
"5149664",5149664,2,12578706,385837
"6724526",6724526,2,12671106,468862
"810160",810160,2,12692946,453440
"4225163",4225163,2,12578706,1148145
"409237",409237,2,12671106,1431728
"642611",642611,2,12310026,1244634
"6606448",6606448,2,12310026,655525
"3298101",3298101,2,12671106,359229
"259745",259745,2,12671106,279345
"6257769",6257769,2,12310026,383627
"3436450",3436450,2,12671106,1527757
"6586998",6586998,2,12578706,970964
"2574183",2574183,2,12671106,804537
"1171962",1171962,2,12489066,419677
"6533668",6533668,2,12489066,699912
"4778911",4778911,2,12671106,1228886
"3656733",3656733,2,12671106,1206570
"3479184",3479184,2,12671106,16712
"3729126",3729126,2,12310026,616578
"3351419",3351419,2,12671106,1332851
"3050212",3050212,2,12671106,631717
"624958",624958,2,12692946,1733424
"321032",321032,2,12671106,278749
"4540281",4540281,2,12489066,855346
"3318709",3318709,2,12671106,1230849
"4553858",4553858,2,12489066,1143196
"4851557",4851557,2,12692946,1679874
"6879187",6879187,2,12310026,462271
"672222",672222,2,12671106,1784064
"1202614",1202614,2,12489066,706021
"4123763",4123763,2,12489066,764623
"4943680",4943680,2,12310026,670018
"3630197",3630197,2,12671106,1508172
"2675058",2675058,2,12671106,1087930
"3177826",3177826,2,12671106,1822224
"713568",713568,2,12692946,1551972
"911284",911284,2,12671106,1433827
"1204596",1204596,2,12671106,1283336
"6206863",6206863,2,12671106,1339920
"5835736",5835736,2,12671106,149927
"1887021",1887021,2,12671106,299320
"4338291",4338291,2,12692946,735281
"5021437",5021437,2,12692946,1240270
"6756484",6756484,2,12310026,1169579
"1250686",1250686,2,12578706,859723
"1151065",1151065,2,12489066,881755
"178827",178827,2,12692946,180272
"5706802",5706802,2,12671106,47959
"7024557",7024557,2,12692946,361209
"2952685",2952685,2,12489066,1832028
"5804176",5804176,2,12671106,1577267
"1497166",1497166,2,12671106,137933
"5039141",5039141,2,12489066,1318971
"301928",301928,2,12671106,517798
"3595431",3595431,2,12671106,113722
"3732486",3732486,2,12489066,1223275
"6145160",6145160,2,12692946,223607
"3625867",3625867,2,12671106,1783232
"3023959",3023959,2,12671106,1273731
"2605515",2605515,2,12692946,1154892
"2453002",2453002,2,12671106,594135
"7108290",7108290,2,12310026,91617
"6583402",6583402,2,12692946,949656
"6873669",6873669,2,12671106,281768
"1470644",1470644,2,12310026,1535952
"4859078",4859078,2,12671106,951077
"623737",623737,2,12671106,1777221
"5127109",5127109,2,12671106,667486
"2330673",2330673,2,12671106,1491150
"7299317",7299317,2,12489066,11942
"3622825",3622825,2,12671106,315583
"3408531",3408531,2,12671106,965338
"7137680",7137680,2,12310026,1394283
"7468516",7468516,2,12671106,343741
"4723458",4723458,2,12578706,266119
"693208",693208,2,12489066,572196
"4068079",4068079,2,12692946,1459776
"2088144",2088144,2,12671106,1387192
"6864028",6864028,2,12310026,638244
"4348368",4348368,2,12310026,1511281
"286659",286659,2,12671106,1836038
"6602251",6602251,2,12671106,1638804
"7570667",7570667,2,12578706,714221
"735128",735128,2,12692946,767963
"283178",283178,2,12671106,533226
"3225651",3225651,2,12578706,887075
"708834",708834,2,12692946,153671
"3298997",3298997,2,12489066,106165
"2600581",2600581,2,12671106,1715266
"4198910",4198910,2,12692946,1531885
"2952960",2952960,2,12671106,728454
"4443811",4443811,2,12671106,1033444
"65533",65533,2,12692946,1708592
"2935899",2935899,2,12671106,1508584
"6476862",6476862,2,12692946,1503520
"1991307",1991307,2,12671106,850404
"2928793",2928793,2,12671106,874422
"5215399",5215399,2,12671106,52829
"6040143",6040143,2,12671106,357866
"5315576",5315576,2,12692946,392178
"2921250",2921250,2,12671106,1015080
"6658054",6658054,2,12578706,632172
"2097760",2097760,2,12671106,410348
"6434383",6434383,2,12578706,1714919
"2519927",2519927,2,12671106,1510235
"4642243",4642243,2,12310026,765850
"3808695",3808695,2,12671106,1149347
"646148",646148,2,12692946,130606
"3419237",3419237,2,12671106,1816521
"4065902",4065902,2,12310026,1255968
"2577200",2577200,2,12578706,647149
"3386327",3386327,2,12671106,799825
"5298967",5298967,2,12310026,782645
"6687710",6687710,2,12310026,959577
"1378580",1378580,2,12310026,644973
"1609167",1609167,2,12692946,392898
"7347484",7347484,2,12578706,1054063
"7524836",7524836,2,12578706,1177008
"3142290",3142290,2,12671106,1460872
"2211408",2211408,2,12671106,1239111
"544491",544491,2,12671106,763730
"6403188",6403188,2,12692946,532798
"6028101",6028101,2,12671106,1379616
"1793505",1793505,2,12692946,957218
"3014318",3014318,2,12671106,1363837
"3741832",3741832,2,12671106,204041
"4421530",4421530,2,12692946,345439
"3560545",3560545,2,12671106,552494
"2466881",2466881,2,12671106,698358
"4932803",4932803,2,12310026,1834040
"939558",939558,2,12310026,672933
"3676102",3676102,2,12671106,267411
"4990397",4990397,2,12489066,1339664
"4017433",4017433,2,12489066,850079
"361409",361409,2,12671106,799728
"192375",192375,2,12671106,864117
"125306",125306,2,12578706,1110814
"502887",502887,2,12692946,1344379
"4123234",4123234,2,12310026,261611
"2957892",2957892,2,12671106,159179
"3505088",3505088,2,12671106,1561820
"652842",652842,2,12692946,479008
"7636842",7636842,2,12671106,1427090
"1419730",1419730,2,12310026,214437
"1418158",1418158,2,12310026,1620746
"1586652",1586652,2,12489066,1609768
"3271844",3271844,2,12310026,1412745
"2263273",2263273,2,12310026,1204450
"2416857",2416857,2,12671106,77784
"440151",440151,2,12671106,535478
"2734406",2734406,2,12578706,1626078
"3091154",3091154,2,12671106,691389
"3505117",3505117,2,12671106,649733
"7157594",7157594,2,12671106,825152
"3954033",3954033,2,12671106,328570
"6315040",6315040,2,12692946,902742
"3866742",3866742,2,12489066,19493
"1943274",1943274,2,12671106,884940
"2084306",2084306,2,12671106,1012463
"1206511",1206511,2,12671106,1591169
"4757056",4757056,2,12578706,676017
"5595714",5595714,2,12671106,599035
"3175658",3175658,2,12671106,1167398
"7736833",7736833,2,12310026,302804
"1990141",1990141,2,12671106,1233936
"5502021",5502021,2,12692946,1832786
"1891266",1891266,2,12671106,108212
"1410970",1410970,2,12578706,1664980
"1888335",1888335,2,12310026,207749
"4214457",4214457,2,12310026,1811315
"2553357",2553357,2,12489066,1479711
"2647421",2647421,2,12578706,259843
"3647401",3647401,2,12671106,322462
"738443",738443,2,12671106,80165
"4075325",4075325,2,12310026,425274
"430928",430928,2,12671106,1777560
"539120",539120,2,12671106,1640066
"6268178",6268178,2,12489066,144547
"6458340",6458340,2,12578706,301875
"5020111",5020111,2,12310026,1527543
"7462332",7462332,2,12671106,786303
"2396323",2396323,2,12671106,503643
"2097077",2097077,2,12671106,967836
"3611629",3611629,2,12671106,193728
"69193",69193,2,12692946,1582265
"5464816",5464816,2,12692946,1214019
"6030279",6030279,2,12671106,1262767
"2688776",2688776,2,12310026,386964
"4920991",4920991,2,12671106,1349308
"5775245",5775245,2,12578706,1597981
"3429332",3429332,2,12671106,1263174
"5565561",5565561,2,12489066,319225
"4753496",4753496,2,12692946,1032445
"7450652",7450652,2,12692946,6391
"2997824",2997824,2,12578706,1524204
"1298708",1298708,2,12489066,1471559
"1122344",1122344,2,12692946,799572
"4141728",4141728,2,12310026,168838
"5852697",5852697,2,12578706,781862
"2618195",2618195,2,12692946,961549
"841691",841691,2,12310026,1430484
"5609516",5609516,2,12578706,1641348
"6335720",6335720,2,12692946,247880
"3534081",3534081,2,12671106,1853054
"703145",703145,2,12310026,407806
"1339752",1339752,2,12310026,233598
"1045957",1045957,2,12692946,1318240
"102587",102587,2,12692946,1359910
"7470857",7470857,2,12671106,1453781
"6606595",6606595,2,12310026,185866
"4510741",4510741,2,12310026,372976
"5715433",5715433,2,12578706,1418060
"193661",193661,2,12310026,682162
"5501903",5501903,2,12489066,1367737
"308129",308129,2,12671106,1612848
"182549",182549,2,12578706,732417
"449667",449667,2,12671106,1437322
"7153281",7153281,2,12310026,703193
"6836798",6836798,2,12310026,1378326
"3933592",3933592,2,12671106,1590433
"6498738",6498738,2,12692946,912059
"4428938",4428938,2,12692946,1369050
"3974690",3974690,2,12671106,1557975
"3445279",3445279,2,12671106,921327
"424927",424927,2,12671106,1292789
"5168292",5168292,2,12671106,1805624
"1871552",1871552,2,12310026,1226916
"3348412",3348412,2,12671106,286761
"2205124",2205124,2,12671106,1501690
"3154640",3154640,2,12671106,739702
"2503061",2503061,2,12671106,1208649
"1849814",1849814,2,12671106,1593628
"6957483",6957483,2,12671106,665195
"7201838",7201838,2,12692946,1369662
"4208121",4208121,2,12692946,370287
"998495",998495,2,12671106,135392
"6149700",6149700,2,12310026,1003597
"3136544",3136544,2,12671106,1024393
"1943982",1943982,2,12671106,418485
"1734914",1734914,2,12578706,407544
"5777758",5777758,2,12578706,1839022
"7444134",7444134,2,12489066,1255375
"1615089",1615089,2,12310026,1084938
"6998841",6998841,2,12671106,35730
"7216545",7216545,2,12310026,1274528
"3686943",3686943,2,12671106,126983
"4190545",4190545,2,12310026,1713400
"7772663",7772663,2,12692946,943599
"1578060",1578060,2,12310026,319394
"7510151",7510151,2,12671106,819515
"2120147",2120147,2,12671106,271164
"701422",701422,2,12310026,719917
"6906939",6906939,2,12671106,345910
"6939577",6939577,2,12671106,1232419
"2782186",2782186,2,12692946,421716
"6118890",6118890,2,12692946,1503463
"2641224",2641224,2,12671106,1042291
"7336584",7336584,2,12692946,1418794
"1645531",1645531,2,12671106,380485
"436193",436193,2,12671106,19549
"6913325",6913325,2,12671106,402022
"1485850",1485850,2,12692946,1193254
"6128510",6128510,2,12310026,758969
"127609",127609,2,12692946,468474
"7811537",7811537,2,12310026,1637919
"3994752",3994752,2,12671106,257813
"2452244",2452244,2,12671106,194298
"6428708",6428708,2,12692946,120882
"4945508",4945508,2,12692946,331337
"489955",489955,2,12692946,1348286
"3655075",3655075,2,12671106,437162
"5763163",5763163,2,12671106,1193160
"3075996",3075996,2,12671106,1535432
"5378442",5378442,2,12310026,1451761
"2647365",2647365,2,12671106,1113601
"3864851",3864851,2,12692946,1656104
"4185928",4185928,2,12671106,180277
"1776875",1776875,2,12671106,282882
"7697357",7697357,2,12489066,1030154
"1733222",1733222,2,12310026,195755
"6798600",6798600,2,12489066,155348
"827027",827027,2,12310026,356534
"2258149",2258149,2,12671106,1291607
"4506565",4506565,2,12310026,272290
"4859639",4859639,2,12671106,429926
"6180575",6180575,2,12671106,415287
"890664",890664,2,12671106,285801
"2291473",2291473,2,12671106,886521
"443153",443153,2,12671106,616715
"6354026",6354026,2,12692946,840077
"4250385",4250385,2,12671106,1725612
"1071300",1071300,2,12692946,28917
"7093598",7093598,2,12310026,1083507
"2746726",2746726,2,12310026,437289
"1524688",1524688,2,12692946,637980
"6820140",6820140,2,12578706,1071814
"7075391",7075391,2,12671106,360110
"812634",812634,2,12692946,1869763
"5615256",5615256,2,12692946,134784
"7503983",7503983,2,12671106,627421
"5352206",5352206,2,12578706,1751779
"5152239",5152239,2,12671106,375510
"1280152",1280152,2,12310026,1460433
"6132987",6132987,2,12578706,1606959
"3271849",3271849,2,12489066,1646985
"1397199",1397199,2,12692946,952256
"6194",6194,2,12692946,1143263
"735792",735792,2,12671106,573987
"675520",675520,2,12671106,107834
"3629496",3629496,2,12671106,358231
"3891562",3891562,2,12310026,910322
"6674137",6674137,2,12671106,640995
"7001587",7001587,2,12671106,992003
"4728207",4728207,2,12671106,1090172
"5508765",5508765,2,12692946,159195
"3011559",3011559,2,12671106,1206935
"2508898",2508898,2,12671106,1535699
"3686541",3686541,2,12671106,233497
"4196781",4196781,2,12692946,640520
"6818686",6818686,2,12310026,641270
"2550310",2550310,2,12692946,1395910
"2273766",2273766,2,12671106,1370183
"3409699",3409699,2,12671106,371922
"6142348",6142348,2,12692946,1598253
"58496",58496,2,12671106,661662
"921177",921177,2,12489066,345928
"357723",357723,2,12692946,429763
"5151813",5151813,2,12310026,761865
"7229439",7229439,2,12671106,1803530
"3220455",3220455,2,12671106,1849079
"49889",49889,2,12671106,1459182
"1626690",1626690,2,12671106,1694369
"6833241",6833241,2,12692946,1178757
"650980",650980,2,12310026,1124052
"1613218",1613218,2,12310026,1314587
"1847283",1847283,2,12692946,1525518
"7309715",7309715,2,12310026,1492069
"5116018",5116018,2,12578706,1079873
"709098",709098,2,12692946,175677
"16544",16544,2,12578706,791171
"5483781",5483781,2,12692946,1380658
"591647",591647,2,12671106,1154221
"1579782",1579782,2,12310026,1004406
"1170924",1170924,2,12310026,20710
"3352744",3352744,2,12671106,1831753
"7118069",7118069,2,12671106,669836
"3625710",3625710,2,12671106,1629430
"5234076",5234076,2,12671106,1519591
"5417365",5417365,2,12671106,335678
"3351569",3351569,2,12671106,281419
"1565641",1565641,2,12578706,1872673
"7308253",7308253,2,12692946,1779629
"7314231",7314231,2,12489066,510568
"1369931",1369931,2,12692946,772857
"1634814",1634814,2,12310026,1304444
"2234604",2234604,2,12671106,1810070
"6327509",6327509,2,12671106,1102969
"7469670",7469670,2,12671106,363188
"5646704",5646704,2,12671106,1531088
"7327103",7327103,2,12578706,1319885
"2098992",2098992,2,12671106,1135988
"2976735",2976735,2,12671106,603508
"441858",441858,2,12671106,948881
"991008",991008,2,12578706,1472832
"1266256",1266256,2,12578706,623289
"7288393",7288393,2,12671106,1045977
"2746751",2746751,2,12578706,67139
"6862310",6862310,2,12310026,1873406
"1906638",1906638,2,12671106,1379705
"3073372",3073372,2,12671106,488557
"448103",448103,2,12671106,553776
"2533874",2533874,2,12310026,1872153
"770521",770521,2,12310026,279473
"564298",564298,2,12671106,1819691
"2649066",2649066,2,12489066,669209
"1014577",1014577,2,12671106,1372550
"1504694",1504694,2,12578706,278550
"5189865",5189865,2,12671106,1816184
"2998185",2998185,2,12578706,1234733
"2633297",2633297,2,12671106,1836410
"2980123",2980123,2,12671106,146824
"1094535",1094535,2,12310026,1114745
"4511592",4511592,2,12671106,816561
"2216216",2216216,2,12671106,1065209
"5324979",5324979,2,12671106,129310
"5499942",5499942,2,12692946,985565
"3622864",3622864,2,12671106,1610066
"2852894",2852894,2,12692946,850188
"4516224",4516224,2,12310026,1554785
"3657403",3657403,2,12671106,877329
"7174700",7174700,2,12692946,222834
"3856883",3856883,2,12692946,1111574
"4300619",4300619,2,12489066,1279717
"6516292",6516292,2,12578706,8399
"5190322",5190322,2,12671106,74030
"1367280",1367280,2,12671106,1567117
"4159854",4159854,2,12671106,25554
"2692382",2692382,2,12692946,599120
"1437206",1437206,2,12671106,1608120
"4930076",4930076,2,12671106,1713499
"7480600",7480600,2,12671106,1263700
"776908",776908,2,12692946,934144
"4008248",4008248,2,12671106,1297152
"5105995",5105995,2,12671106,1035466
"6674280",6674280,2,12671106,1195230
"5380202",5380202,2,12578706,491623
"4633064",4633064,2,12310026,1418594
"6248591",6248591,2,12310026,1536110
"4622485",4622485,2,12692946,774335
"3644262",3644262,2,12671106,1394952
"4706910",4706910,2,12692946,1288663
"6031822",6031822,2,12671106,1634211
"4076325",4076325,2,12692946,861022
"2704758",2704758,2,12692946,1488590
"4005769",4005769,2,12671106,1838960
"4817905",4817905,2,12489066,920469
"7670214",7670214,2,12692946,995541
"2107702",2107702,2,12671106,1738895
"3232715",3232715,2,12671106,1633136
"1624034",1624034,2,12310026,1106071
"7069747",7069747,2,12310026,616603
"6502085",6502085,2,12671106,816106
"5650516",5650516,2,12310026,1178353
"4241816",4241816,2,12671106,271381
"942765",942765,2,12692946,1344907
"7633758",7633758,2,12310026,626477
"7767026",7767026,2,12692946,1407563
"5977553",5977553,2,12671106,377775
"1920584",1920584,2,12671106,1582402
"6334613",6334613,2,12671106,967964
"3697646",3697646,2,12671106,139927
"2338829",2338829,2,12671106,1759987
"4907630",4907630,2,12671106,1038793
"6574584",6574584,2,12489066,1293521
"3710150",3710150,2,12671106,1504504
"1775755",1775755,2,12671106,1152394
"3516801",3516801,2,12671106,544894
"2928981",2928981,2,12671106,1049179
"2264776",2264776,2,12671106,881237
"4091799",4091799,2,12489066,944450
"3563329",3563329,2,12671106,1754078
"5109169",5109169,2,12310026,526993
"2086906",2086906,2,12671106,881514
"317392",317392,2,12671106,514017
"3531084",3531084,2,12671106,458632
"4165216",4165216,2,12671106,1647021
"5478041",5478041,2,12671106,1862075
"3850913",3850913,2,12671106,1688220
"6209636",6209636,2,12671106,393056
"6755090",6755090,2,12692946,1401820
"6995176",6995176,2,12671106,938878
"7598908",7598908,2,12310026,526639
"2964331",2964331,2,12692946,181084
"6113371",6113371,2,12692946,243742
"3637598",3637598,2,12671106,354549
"3216082",3216082,2,12671106,1630024
"750991",750991,2,12578706,179499
"6070831",6070831,2,12671106,1692919
"4887151",4887151,2,12310026,361237
"7320916",7320916,2,12692946,1287504
"5999527",5999527,2,12671106,745361
"3365879",3365879,2,12671106,549305
"741950",741950,2,12489066,89146
"2836173",2836173,2,12692946,421913
"6086443",6086443,2,12671106,593498
"5104815",5104815,2,12489066,119737
"3361469",3361469,2,12671106,558899
"7092543",7092543,2,12489066,578948
"3023151",3023151,2,12671106,1424412
"7373708",7373708,2,12671106,1007711
"5125952",5125952,2,12671106,868815
"6866865",6866865,2,12578706,1346327
"4929916",4929916,2,12310026,863144
"5717646",5717646,2,12692946,615871
"4186127",4186127,2,12310026,1622163
"2734171",2734171,2,12578706,478966
"7629506",7629506,2,12671106,580654
"5947297",5947297,2,12671106,1714657
"5437573",5437573,2,12692946,404620
"1239543",1239543,2,12310026,101836
"7279568",7279568,2,12578706,1482454
"2719727",2719727,2,12578706,4488
"5792176",5792176,2,12578706,993542
"2475560",2475560,2,12671106,1846298
"4418958",4418958,2,12310026,1397799
"2446310",2446310,2,12671106,791895
"5134459",5134459,2,12671106,1350457
"231767",231767,2,12671106,1851001
"192135",192135,2,12310026,1742610
"2590686",2590686,2,12671106,850803
"4361398",4361398,2,12692946,811900
"1690223",1690223,2,12671106,783093
"381429",381429,2,12671106,1642012
"890616",890616,2,12692946,685115
"7544344",7544344,2,12671106,1263346
"6769328",6769328,2,12310026,890609
"5457219",5457219,2,12310026,265497
"1304894",1304894,2,12671106,1651138
"1447736",1447736,2,12578706,599596
"7191379",7191379,2,12578706,290289
"1920464",1920464,2,12671106,820123
"4952403",4952403,2,12578706,1766889
"3623287",3623287,2,12671106,590441
"7052058",7052058,2,12310026,515464
"3463085",3463085,2,12671106,180690
"4963448",4963448,2,12578706,1748145
"3410362",3410362,2,12671106,774645
"2934174",2934174,2,12671106,1704472
"5202853",5202853,2,12671106,516924
"4805669",4805669,2,12310026,400237
"432185",432185,2,12671106,122927
"7370688",7370688,2,12692946,670252
"3480869",3480869,2,12671106,1155165
"7794241",7794241,2,12692946,620176
"4010548",4010548,2,12692946,1511098
"6429898",6429898,2,12692946,267365
"605958",605958,2,12310026,353024
"4570116",4570116,2,12692946,481245
"2114489",2114489,2,12671106,214984
"2476469",2476469,2,12671106,1261270
"1016819",1016819,2,12310026,1196451
"4516285",4516285,2,12489066,47051
"7450708",7450708,2,12578706,1776204
"3081942",3081942,2,12671106,1787006
"3171005",3171005,2,12671106,209728
"484483",484483,2,12671106,1038797
"2903528",2903528,2,12671106,1317711
"7730200",7730200,2,12671106,1058237
"4598496",4598496,2,12578706,316848
"6338681",6338681,2,12671106,625052
"1180062",1180062,2,12310026,749763
