"","X","clicks_yn","AdvertiserId","UserId"
"5968446",5968446,2,1,196
"2899799",2899799,2,3,4292
"4457923",4457923,2,2,4293
"7159625",7159625,2,1,4294
"5833192",5833192,2,1,4295
"3022572",3022572,2,3,4296
"5939593",5939593,2,2,4297
"7529271",7529271,2,3,4298
"4619906",4619906,2,2,4299
"1780488",1780488,2,3,4300
"2262943",2262943,2,3,4301
"6164651",6164651,2,3,4302
"4087224",4087224,2,1,4303
"7364031",7364031,2,1,4304
"157524",157524,2,5,4305
"290852",290852,2,3,4306
"7396534",7396534,2,3,3814
"1592685",1592685,2,3,4307
"4059689",4059689,2,2,3203
"3840771",3840771,2,3,4308
"87434",87434,2,4,4309
"2513270",2513270,2,3,4310
"5406411",5406411,2,4,4311
"7163333",7163333,2,1,4312
"5583962",5583962,2,1,4313
"664073",664073,2,2,4314
"5164218",5164218,2,3,4315
"1281114",1281114,2,1,2841
"1242635",1242635,2,1,4316
"6007633",6007633,2,2,4317
"1843595",1843595,2,4,4318
"1036175",1036175,2,3,4319
"384517",384517,2,3,4320
"4673424",4673424,2,4,4321
"6008128",6008128,2,4,4322
"722260",722260,2,1,4323
"6743501",6743501,2,1,4324
"3598399",3598399,2,3,4325
"4564460",4564460,2,3,4326
"7166411",7166411,2,2,4327
"572167",572167,2,2,4328
"6777483",6777483,2,1,4329
"226986",226986,2,3,4330
"7734981",7734981,2,1,4331
"1343365",1343365,2,4,4332
"6759428",6759428,2,1,4333
"2045888",2045888,2,3,4334
"3346234",3346234,2,3,4335
"215177",215177,2,3,4336
"7716545",7716545,2,2,4337
"7740538",7740538,2,2,4338
"3845335",3845335,2,2,4339
"1790348",1790348,2,3,4340
"4263211",4263211,2,1,4341
"194981",194981,2,3,4342
"1645751",1645751,2,5,4343
"2352206",2352206,2,3,4344
"3304300",3304300,2,3,4345
"5454363",5454363,2,5,4346
"3042978",3042978,2,3,2793
"3774241",3774241,2,3,4347
"5115313",5115313,2,1,4348
"6222433",6222433,2,2,4349
"6219250",6219250,2,2,4350
"4636431",4636431,2,2,4351
"7002013",7002013,2,3,4352
"3179408",3179408,2,3,4353
"6374931",6374931,2,2,4354
"4198491",4198491,2,2,4355
"106662",106662,2,3,4356
"3067715",3067715,2,3,4357
"5225383",5225383,2,4,4358
"5034607",5034607,2,3,4359
"1171630",1171630,2,3,4360
"954261",954261,2,5,4361
"5514911",5514911,2,3,4362
"3543911",3543911,2,3,4363
"3594689",3594689,2,3,4364
"3692411",3692411,2,3,4365
"7350654",7350654,2,1,4366
"5750416",5750416,2,5,4367
"774946",774946,2,4,4368
"3667524",3667524,2,1,4369
"7568328",7568328,2,1,4370
"6699199",6699199,2,2,4371
"5539993",5539993,2,2,4372
"6615799",6615799,2,2,4373
"2116800",2116800,2,3,4374
"1674806",1674806,2,2,4375
"3399902",3399902,2,3,4376
"6260131",6260131,2,2,4377
"6092366",6092366,2,3,4378
"152663",152663,2,5,4379
"6954490",6954490,2,3,4380
"190146",190146,2,5,4381
"2898819",2898819,2,3,4382
"5675068",5675068,2,1,3939
"2480056",2480056,2,3,4383
"1083158",1083158,2,3,4384
"6144262",6144262,2,2,4385
"3625922",3625922,2,3,4386
"4956294",4956294,2,4,4387
"5147952",5147952,2,3,4388
"6424335",6424335,2,2,4389
"366568",366568,2,3,4390
"5318600",5318600,2,3,4391
"1067370",1067370,2,5,4392
"3153122",3153122,2,3,4393
"2669195",2669195,2,2,4394
"3998784",3998784,2,3,4395
"1056516",1056516,2,4,4396
"6410514",6410514,2,2,4397
"5177507",5177507,2,3,4398
"5839518",5839518,2,2,4399
"4058132",4058132,2,4,4400
"7503086",7503086,2,3,4401
"2915264",2915264,2,3,4402
"4710835",4710835,2,4,4403
"4368442",4368442,2,1,4404
"1656709",1656709,2,3,4405
"1113597",1113597,2,3,4406
"4811249",4811249,2,3,4407
"6387694",6387694,2,1,4408
"5708643",5708643,2,1,4409
"2461605",2461605,2,3,4410
"5174193",5174193,2,3,4411
"4364447",4364447,2,1,4412
"6646483",6646483,2,4,4413
"3964442",3964442,2,3,4414
"2890686",2890686,2,3,4415
"1690692",1690692,2,3,4274
"7269444",7269444,2,5,4416
"4640678",4640678,2,1,4417
"1840437",1840437,2,2,4418
"2086193",2086193,2,3,4419
"6398313",6398313,2,2,4420
"2186101",2186101,2,3,4421
"420098",420098,2,3,4422
"6415283",6415283,2,2,4423
"3682029",3682029,2,3,4424
"3428500",3428500,2,3,4425
"2793664",2793664,2,2,4426
"170517",170517,2,1,4427
"2615944",2615944,2,2,4428
"3785953",3785953,2,1,4429
"420301",420301,2,3,4430
"7726841",7726841,2,2,4431
"6859581",6859581,2,5,4432
"1895598",1895598,2,3,4433
"3183251",3183251,2,3,4434
"3169492",3169492,2,3,4435
"5379041",5379041,2,2,4436
"3804123",3804123,2,3,4437
"1598944",1598944,2,5,4438
"7041397",7041397,2,2,4439
"6078770",6078770,2,3,4440
"3667745",3667745,2,3,4441
"6033903",6033903,2,3,4442
"4923898",4923898,2,1,4443
"1241023",1241023,2,3,4444
"3253723",3253723,2,3,4445
"416845",416845,2,3,4446
"4117735",4117735,2,2,4447
"1003865",1003865,2,1,4448
"4572980",4572980,2,2,4449
"358189",358189,2,3,4450
"6855562",6855562,2,5,4451
"7094045",7094045,2,4,4452
"4438024",4438024,2,2,4453
"1779237",1779237,2,3,4454
"5790124",5790124,2,5,4455
"7194427",7194427,2,1,4456
"4072615",4072615,2,4,4457
"6440420",6440420,2,1,4458
"4262613",4262613,2,2,4459
"2331708",2331708,2,3,4460
"582131",582131,2,4,4461
"5225083",5225083,2,3,4462
"1851210",1851210,2,3,4463
"6480562",6480562,2,4,4464
"255618",255618,2,3,4465
"1559503",1559503,2,4,4466
"1350056",1350056,2,5,4467
"1345896",1345896,2,3,4468
"2074776",2074776,2,3,4469
"6508680",6508680,2,3,4470
"3938923",3938923,2,3,4471
"6755616",6755616,2,5,4472
"2566301",2566301,2,1,4473
"3952201",3952201,2,1,4474
"5155267",5155267,2,2,4475
"7232354",7232354,2,1,4476
"6582694",6582694,2,1,4477
"268380",268380,2,3,4478
"1321564",1321564,2,1,4479
"3985634",3985634,2,3,4480
"6234685",6234685,2,1,4481
"4406486",4406486,2,2,4482
"7239532",7239532,2,2,4483
"4932241",4932241,2,3,4484
"1251094",1251094,2,4,4485
"4782676",4782676,2,3,4486
"1523565",1523565,2,3,4487
"512623",512623,2,2,4488
"7620162",7620162,2,2,4489
"30544",30544,2,3,4490
"5373483",5373483,2,1,4491
"2554546",2554546,2,5,4492
"3755932",3755932,2,3,4493
"3574644",3574644,2,2,4494
"3163057",3163057,2,2,4495
"862324",862324,2,2,4496
"7808967",7808967,2,4,4497
"3365243",3365243,2,5,4498
"2340701",2340701,2,3,4499
"7595086",7595086,2,3,4500
"5786538",5786538,2,1,4501
"6801863",6801863,2,2,4502
"5625015",5625015,2,1,4503
"5907641",5907641,2,3,4504
"5119954",5119954,2,3,4505
"7321459",7321459,2,2,4506
"3601992",3601992,2,3,4507
"5816046",5816046,2,3,4508
"6743587",6743587,2,2,4509
"4885581",4885581,2,1,4510
"3949144",3949144,2,3,4511
"1167803",1167803,2,4,4512
"4390001",4390001,2,2,4513
"1363106",1363106,2,3,4514
"3464863",3464863,2,3,4515
"6362888",6362888,2,1,4516
"4381051",4381051,2,2,4517
"4284942",4284942,2,4,4518
"5663857",5663857,2,2,4519
"2377780",2377780,2,3,4520
"2911743",2911743,2,3,4521
"6949925",6949925,2,3,4522
"600487",600487,2,5,4523
"2793541",2793541,2,3,4524
"2058226",2058226,2,3,4525
"5567613",5567613,2,2,4526
"2471667",2471667,2,3,4527
"2827200",2827200,2,1,4528
"6258681",6258681,2,1,4529
"2598584",2598584,2,2,4530
"3763582",3763582,2,3,4531
"7305544",7305544,2,4,4532
"3294918",3294918,2,2,4533
"548034",548034,2,3,4534
"118638",118638,2,1,2852
"7036043",7036043,2,5,4535
"1563500",1563500,2,2,743
"1545203",1545203,2,3,4536
"4103301",4103301,2,2,4537
"161814",161814,2,5,4538
"7056973",7056973,2,4,4539
"5604935",5604935,2,3,4540
"3087051",3087051,2,3,4541
"5745343",5745343,2,5,4542
"172326",172326,2,2,4543
"6981748",6981748,2,3,4544
"7220544",7220544,2,2,4545
"3105601",3105601,2,3,4546
"2917728",2917728,2,3,4547
"4365241",4365241,2,1,4548
"7639257",7639257,2,5,4549
"1085799",1085799,2,3,4550
"7641071",7641071,2,5,4551
"1465654",1465654,2,3,4552
"4543984",4543984,2,1,4553
"6847822",6847822,2,1,4554
"5807609",5807609,2,2,4555
"7047274",7047274,2,5,2384
"248411",248411,2,3,4556
"4290908",4290908,2,1,4557
"4820093",4820093,2,5,4558
"7054169",7054169,2,1,4559
"3596415",3596415,2,3,4560
"4569483",4569483,2,2,4561
"416456",416456,2,3,4562
"925385",925385,2,1,4563
"6205580",6205580,2,5,4564
"2315933",2315933,2,1,4565
"7529201",7529201,2,3,4566
"2881800",2881800,2,3,4567
"6731163",6731163,2,2,4568
"3482149",3482149,2,3,4569
"278531",278531,2,3,4570
"3990653",3990653,2,3,4571
"3878910",3878910,2,5,4572
"4683188",4683188,2,4,4573
"5430281",5430281,2,5,4574
"1746522",1746522,2,5,4575
"7739720",7739720,2,1,4576
"5229514",5229514,2,3,4577
"3336169",3336169,2,3,4578
"1278693",1278693,2,1,4579
"5893797",5893797,2,2,4580
"2887514",2887514,2,3,4581
"3266890",3266890,2,3,4582
"5915554",5915554,2,4,4583
"4582853",4582853,2,4,4584
"4555970",4555970,2,4,4585
"6037397",6037397,2,3,4586
"7776620",7776620,2,4,4587
"5545260",5545260,2,1,4588
"3738738",3738738,2,3,4589
"7456595",7456595,2,2,4590
"4767205",4767205,2,2,4591
"5786356",5786356,2,5,4592
"5260198",5260198,2,3,4593
"5355256",5355256,2,4,4594
"3210227",3210227,2,5,4595
"2593523",2593523,2,3,4596
"1892926",1892926,2,3,4597
"4631865",4631865,2,1,4598
"7615556",7615556,2,1,4599
"7069295",7069295,2,3,4600
"5861609",5861609,2,2,4601
"6500833",6500833,2,3,4602
"1902589",1902589,2,5,4603
"4149535",4149535,2,2,4604
"4422089",4422089,2,3,4605
"572937",572937,2,1,4606
"1880591",1880591,2,3,4607
"2431263",2431263,2,2,4608
"6024114",6024114,2,3,4609
"5017407",5017407,2,1,4610
"7380908",7380908,2,1,4611
"3179798",3179798,2,3,4612
"344860",344860,2,3,4613
"6193777",6193777,2,3,4614
"6437572",6437572,2,1,1504
"7618973",7618973,2,1,4615
"6216154",6216154,2,3,4616
"4203508",4203508,2,2,4617
"4486885",4486885,2,3,4618
"4299577",4299577,2,1,4619
"5370784",5370784,2,3,4620
"1742814",1742814,2,2,4621
"4063533",4063533,2,2,4622
"1840431",1840431,2,2,4623
"2132513",2132513,2,3,4624
"6692923",6692923,2,3,4625
"6824417",6824417,2,1,4626
"2482354",2482354,2,5,4627
"4209847",4209847,2,4,4628
"6052622",6052622,2,3,4629
"5426393",5426393,2,3,4630
"7221846",7221846,2,5,4631
"2112722",2112722,2,3,4632
"5694630",5694630,2,5,4633
"1891331",1891331,2,3,4634
"847817",847817,2,3,4635
"4790688",4790688,2,3,4636
"2731861",2731861,2,2,4637
"3718554",3718554,2,3,4638
"2059572",2059572,2,3,4639
"7251391",7251391,2,2,4640
"618205",618205,2,1,4641
"7556461",7556461,2,3,4642
"312546",312546,2,2,1551
"4026211",4026211,2,1,4643
"3884950",3884950,2,3,4644
"2003757",2003757,2,2,4645
"1186826",1186826,2,5,4646
"4602290",4602290,2,2,4647
"627804",627804,2,5,4648
"3744435",3744435,2,3,4649
"4822012",4822012,2,4,4650
"6388056",6388056,2,3,4651
"2789076",2789076,2,2,4652
"4983285",4983285,2,1,4653
"126609",126609,2,3,4654
"193271",193271,2,2,4655
"1123096",1123096,2,1,4656
"805416",805416,2,1,4657
"5635568",5635568,2,3,4658
"877710",877710,2,1,2091
"6467934",6467934,2,3,4659
"2950256",2950256,2,2,4660
"1656954",1656954,2,3,4661
"5575582",5575582,2,3,4662
"7203260",7203260,2,1,1602
"4995546",4995546,2,5,4663
"1351054",1351054,2,3,4664
"3690916",3690916,2,3,4665
"5296783",5296783,2,2,4666
"5956592",5956592,2,3,4667
"5167034",5167034,2,3,4668
"4972877",4972877,2,5,4669
"4453961",4453961,2,4,4670
"1324017",1324017,2,3,4671
"1234349",1234349,2,2,4672
"3477481",3477481,2,3,4673
"6728567",6728567,2,2,4674
"5824638",5824638,2,3,4675
"5978582",5978582,2,5,4676
"3088875",3088875,2,3,4677
"2792105",2792105,2,2,4678
"4307278",4307278,2,4,4679
"961203",961203,2,3,4680
"6615513",6615513,2,1,4681
"6662128",6662128,2,3,4682
"2953366",2953366,2,3,4683
"394665",394665,2,3,4684
"5804290",5804290,2,1,4685
"4459984",4459984,2,2,4686
"2974342",2974342,2,3,4687
"664791",664791,2,1,1564
"3227746",3227746,2,3,4688
"3781620",3781620,2,5,4689
"1272416",1272416,2,3,4690
"7420592",7420592,2,5,4691
"271992",271992,2,3,4692
"6423316",6423316,2,2,4693
"7729029",7729029,2,4,4694
"6186938",6186938,2,3,4695
"962755",962755,2,4,4696
"3058767",3058767,2,3,4697
"6480740",6480740,2,1,4698
"4218564",4218564,2,5,4699
"3419249",3419249,2,3,3560
"2678993",2678993,2,4,4700
"917124",917124,2,2,4701
"4076249",4076249,2,3,4702
"12279",12279,2,2,4703
"1791343",1791343,2,3,4704
"2270649",2270649,2,3,4705
"5280661",5280661,2,3,4706
"4177271",4177271,2,3,4707
"1661725",1661725,2,3,4708
"6887297",6887297,2,4,4709
"5136067",5136067,2,3,4710
"2858739",2858739,2,2,4711
"4277934",4277934,2,2,4712
"2409186",2409186,2,3,4713
"6860126",6860126,2,5,4714
"4197810",4197810,2,1,4715
"112921",112921,2,3,4716
"5644930",5644930,2,2,4717
"7535823",7535823,2,3,4718
"5904938",5904938,2,2,4719
"1456430",1456430,2,2,4720
"3675718",3675718,2,3,4721
"1955434",1955434,2,3,4722
"3671880",3671880,2,3,4723
"195846",195846,2,3,4724
"1763631",1763631,2,3,4725
"3722997",3722997,2,3,4726
"403560",403560,2,3,4727
"3889003",3889003,2,3,4728
"1604294",1604294,2,4,4729
"1765784",1765784,2,3,4730
"4340977",4340977,2,2,4731
"6964748",6964748,2,3,4732
"6948523",6948523,2,3,4733
"7037094",7037094,2,1,4734
"3352653",3352653,2,3,4735
"7448354",7448354,2,4,4736
"6234880",6234880,2,5,4737
"7605674",7605674,2,3,4738
"7170689",7170689,2,2,4739
"5165042",5165042,2,3,4740
"5662128",5662128,2,2,4741
"5767368",5767368,2,5,4742
"4585129",4585129,2,2,4743
"595478",595478,2,3,1837
"6303713",6303713,2,4,4744
"4770940",4770940,2,3,4745
"4384866",4384866,2,1,4746
"3943849",3943849,2,5,4747
"6027236",6027236,2,4,4748
"6181244",6181244,2,3,4749
"1975584",1975584,2,3,4750
"2291596",2291596,2,2,4751
"2712293",2712293,2,3,748
"5817525",5817525,2,3,4752
"6230184",6230184,2,4,4753
"2494405",2494405,2,3,4754
"2208951",2208951,2,3,4755
"5364091",5364091,2,2,4756
"2842630",2842630,2,2,4757
"1869772",1869772,2,1,4758
"6167758",6167758,2,3,4759
"5812704",5812704,2,1,4760
"1903257",1903257,2,3,4761
"886239",886239,2,5,4762
"6725674",6725674,2,2,4763
"3434533",3434533,2,3,4764
"2779182",2779182,2,1,4765
"1778309",1778309,2,1,4766
"4612718",4612718,2,1,4767
"5994554",5994554,2,1,4768
"7423620",7423620,2,2,4769
"109487",109487,2,3,4770
"5634924",5634924,2,1,4771
"2119420",2119420,2,3,4772
"7044165",7044165,2,2,4773
"7160449",7160449,2,3,4774
"6852550",6852550,2,5,4775
"5169971",5169971,2,3,4776
"7024530",7024530,2,3,4777
"6481294",6481294,2,3,4778
"682042",682042,2,3,4779
"846832",846832,2,1,4780
"3355246",3355246,2,3,4781
"4848544",4848544,2,3,4782
"2135187",2135187,2,3,4783
"872429",872429,2,1,4784
"925590",925590,2,1,4785
"7780311",7780311,2,2,4786
"5118553",5118553,2,5,4787
"5350952",5350952,2,3,4788
"2556827",2556827,2,1,4789
"3716879",3716879,2,3,4790
"7781601",7781601,2,2,4791
"7630325",7630325,2,1,4792
"189959",189959,2,5,4793
"3191655",3191655,2,3,4794
"333308",333308,2,3,4795
"5212669",5212669,2,3,4796
"3136716",3136716,2,3,4797
"6295251",6295251,2,4,4798
"1017329",1017329,2,4,4799
"1891836",1891836,2,3,4800
"1532887",1532887,2,1,4801
"4595336",4595336,2,2,4802
"7368778",7368778,2,3,4803
"6133747",6133747,2,1,4804
"1427002",1427002,2,1,4805
"6948364",6948364,2,3,4806
"2393175",2393175,2,3,4807
"6345139",6345139,2,2,4808
"6784299",6784299,2,5,4809
"3470335",3470335,2,3,4810
"2905512",2905512,2,3,3602
"4328477",4328477,2,1,3939
"4100772",4100772,2,3,4811
"5101853",5101853,2,4,4812
"194539",194539,2,3,4813
"6671681",6671681,2,2,4814
"930447",930447,2,2,120
"4178597",4178597,2,4,4815
"164283",164283,2,5,4816
"823566",823566,2,1,4817
"6300455",6300455,2,1,4818
"5872016",5872016,2,1,4819
"3762431",3762431,2,3,4820
"7189241",7189241,2,1,4821
"3042765",3042765,2,3,4822
"1198145",1198145,2,4,4823
"2394105",2394105,2,3,4824
"7288791",7288791,2,4,4825
"5435530",5435530,2,1,4826
"5418935",5418935,2,3,4827
"209005",209005,2,3,4828
"7146439",7146439,2,5,4829
"4237321",4237321,2,2,4830
"2928265",2928265,2,3,4831
"5923542",5923542,2,3,4832
"4616930",4616930,2,5,4833
"7186570",7186570,2,3,4834
"4035402",4035402,2,1,4835
"7362315",7362315,2,2,4836
"7733908",7733908,2,3,4837
"6750250",6750250,2,2,4838
"2155555",2155555,2,3,4839
"1049954",1049954,2,3,4840
"328137",328137,2,3,4841
"2587571",2587571,2,3,4842
"7445870",7445870,2,2,4843
"2393863",2393863,2,3,4844
"4970078",4970078,2,5,4845
"1302233",1302233,2,3,4846
"3664914",3664914,2,3,4847
"3531664",3531664,2,3,4848
"2220068",2220068,2,3,4849
"2666964",2666964,2,2,4850
"6804401",6804401,2,4,4851
"3992166",3992166,2,3,4852
"3917642",3917642,2,3,4853
"93448",93448,2,1,4854
"7777588",7777588,2,2,4855
"4557995",4557995,2,1,4856
"6724695",6724695,2,3,4857
"4610053",4610053,2,2,4858
"2547256",2547256,2,2,4859
"4036704",4036704,2,3,4860
"3425321",3425321,2,3,4861
"4841621",4841621,2,1,4862
"7476880",7476880,2,3,4863
"633262",633262,2,2,4864
"6178433",6178433,2,3,4865
"6067753",6067753,2,3,4866
"2514057",2514057,2,3,4867
"4338581",4338581,2,3,4868
"4906501",4906501,2,1,4869
"6388658",6388658,2,1,4870
"3471585",3471585,2,3,4871
"4248706",4248706,2,4,4872
"7480387",7480387,2,3,4873
"5003882",5003882,2,1,4874
"4731572",4731572,2,3,4875
"4059546",4059546,2,4,4876
"3667357",3667357,2,3,4877
"6822627",6822627,2,2,4878
"3409272",3409272,2,3,4879
"49512",49512,2,3,4880
"4449721",4449721,2,2,4881
"7794158",7794158,2,4,4882
"3777017",3777017,2,3,4883
"1136977",1136977,2,5,4884
"5942002",5942002,2,5,4885
"2407711",2407711,2,3,4886
"1513071",1513071,2,1,4887
"6787705",6787705,2,2,4888
"4608888",4608888,2,1,4889
"4935166",4935166,2,3,4890
"7087274",7087274,2,2,4891
"4391370",4391370,2,2,4892
"82797",82797,2,5,4893
"1857500",1857500,2,3,4894
"5768784",5768784,2,5,4895
"6262885",6262885,2,1,4896
"4366000",4366000,2,1,4897
"913707",913707,2,3,4898
"5420197",5420197,2,4,4899
"4106926",4106926,2,2,4900
"3603564",3603564,2,3,4901
"7689624",7689624,2,1,4902
"6745429",6745429,2,1,4903
"4316112",4316112,2,3,4904
"5070339",5070339,2,1,4905
"1031676",1031676,2,5,4906
"4935733",4935733,2,3,4907
"4360871",4360871,2,2,4908
"1911262",1911262,2,3,4909
"5933335",5933335,2,2,4910
"200929",200929,2,3,4911
"5893800",5893800,2,4,4912
"7017137",7017137,2,3,4913
"6647133",6647133,2,3,4914
"2428443",2428443,2,1,4915
"1577311",1577311,2,2,4916
"5618944",5618944,2,2,4917
"2264285",2264285,2,5,4918
"4526583",4526583,2,2,4919
"1524747",1524747,2,1,4920
"6463780",6463780,2,1,4921
"6782911",6782911,2,4,4922
"6385249",6385249,2,3,4923
"644134",644134,2,3,1223
"13412",13412,2,3,4924
"1232257",1232257,2,3,4925
"6094184",6094184,2,3,4926
"5852261",5852261,2,1,4927
"2128241",2128241,2,3,4928
"3577193",3577193,2,3,4929
"6481897",6481897,2,2,3556
"2282201",2282201,2,5,4930
"5169213",5169213,2,3,4931
"2437728",2437728,2,2,4932
"791264",791264,2,5,4933
"7557340",7557340,2,3,4934
"3692644",3692644,2,3,4935
"5672770",5672770,2,4,4936
"3055943",3055943,2,3,4937
"7589378",7589378,2,2,4938
"3266760",3266760,2,3,4939
"2358405",2358405,2,3,4940
"931365",931365,2,2,4941
"1223921",1223921,2,1,4942
"1165511",1165511,2,2,4943
"2096627",2096627,2,3,4944
"2343232",2343232,2,3,4945
"28022",28022,2,1,4946
"2284222",2284222,2,3,4947
"2395896",2395896,2,3,4948
"7669283",7669283,2,3,4949
"3186191",3186191,2,3,4950
"5819526",5819526,2,2,4951
"1464770",1464770,2,2,4952
"6038191",6038191,2,3,4953
"5054139",5054139,2,2,4954
"3568148",3568148,2,3,4955
"1302460",1302460,2,3,4956
"4465453",4465453,2,3,4957
"1141394",1141394,2,3,4958
"7312008",7312008,2,4,4959
"360975",360975,2,5,4960
"3517937",3517937,2,3,4961
"747729",747729,2,2,4962
"7701728",7701728,2,1,4963
"295635",295635,2,3,4964
"1139619",1139619,2,1,4965
"7138255",7138255,2,3,4966
"2544907",2544907,2,2,4967
"5900311",5900311,2,3,4968
"357521",357521,2,1,4969
"5631256",5631256,2,1,4970
"7797147",7797147,2,2,4971
"391022",391022,2,3,4972
"1916819",1916819,2,3,4973
"6249135",6249135,2,2,4974
"3143183",3143183,2,3,4975
"2592830",2592830,2,3,4976
"5678751",5678751,2,1,4977
"7032128",7032128,2,2,4978
"6236426",6236426,2,1,4979
"830603",830603,2,3,4980
"2351648",2351648,2,2,4981
"479282",479282,2,3,4982
"339087",339087,2,3,4983
"7028816",7028816,2,2,898
"6757539",6757539,2,1,4984
"7705935",7705935,2,3,4985
"3135939",3135939,2,3,4986
"4788049",4788049,2,2,4987
"755068",755068,2,4,4988
"191971",191971,2,2,4989
"2775202",2775202,2,2,4990
"4285019",4285019,2,2,4991
"6878001",6878001,2,2,4992
"4384382",4384382,2,2,4993
"4378970",4378970,2,2,4994
"2772692",2772692,2,2,4995
"3522568",3522568,2,3,4996
"7263327",7263327,2,4,4997
"5267075",5267075,2,3,4998
"1673190",1673190,2,1,4999
"3468463",3468463,2,3,5000
"4927471",4927471,2,4,5001
"2771818",2771818,2,2,5002
"411814",411814,2,3,5003
"5730762",5730762,2,2,5004
"7146214",7146214,2,3,5005
"3102141",3102141,2,3,5006
"3610229",3610229,2,3,5007
"6619928",6619928,2,2,5008
"4556340",4556340,2,1,5009
"2558728",2558728,2,4,5010
"5334311",5334311,2,3,5011
"41552",41552,2,3,5012
"3868029",3868029,2,2,5013
"5313242",5313242,2,3,5014
"3224950",3224950,2,3,1793
"2306375",2306375,2,3,5015
"5579385",5579385,2,2,5016
"7655294",7655294,2,4,5017
"4019225",4019225,2,2,5018
"382518",382518,2,3,5019
"3293973",3293973,2,3,5020
"4643541",4643541,2,5,5021
"1576882",1576882,2,5,5022
"147105",147105,2,2,5023
"4965555",4965555,2,2,5024
"7272102",7272102,2,2,5025
"4052503",4052503,2,4,5026
"1088570",1088570,2,1,5027
"4011147",4011147,2,2,5028
"5718206",5718206,2,2,5029
"1654085",1654085,2,3,5030
"5697163",5697163,2,5,5031
"2747818",2747818,2,2,5032
"5070914",5070914,2,4,5033
"6335758",6335758,2,1,5034
"6543123",6543123,2,3,892
"6473601",6473601,2,3,5035
"4104172",4104172,2,2,5036
"1320827",1320827,2,3,5037
"5021229",5021229,2,4,5038
"6965523",6965523,2,3,3637
"530613",530613,2,2,5039
"1977931",1977931,2,3,5040
"2597602",2597602,2,1,5041
"3251721",3251721,2,3,5042
"7574475",7574475,2,3,5043
"3535422",3535422,2,3,5044
"6603587",6603587,2,2,753
"6182640",6182640,2,2,5045
"3668779",3668779,2,3,5046
"608590",608590,2,5,5047
"532927",532927,2,3,5048
"6574074",6574074,2,5,5049
"2464107",2464107,2,3,5050
"3907086",3907086,2,3,5051
"1517621",1517621,2,3,5052
"6394054",6394054,2,1,5053
"589845",589845,2,4,5054
"6426628",6426628,2,2,5055
"4534287",4534287,2,2,5056
"2050176",2050176,2,3,5057
"3052124",3052124,2,3,5058
"5195033",5195033,2,3,5059
"6632013",6632013,2,5,5060
"4360726",4360726,2,2,5061
"6216328",6216328,2,1,5062
"1581351",1581351,2,3,5063
"142700",142700,2,1,5064
"2570606",2570606,2,2,5065
"6449556",6449556,2,1,362
"5934901",5934901,2,3,5066
"6981879",6981879,2,3,5067
"543630",543630,2,3,5068
"4463748",4463748,2,2,5069
"5756833",5756833,2,5,5070
"2606622",2606622,2,1,5071
"485358",485358,2,3,1267
"296096",296096,2,3,5072
"5353566",5353566,2,4,5073
"5800071",5800071,2,1,5074
"7655988",7655988,2,2,5075
"5636464",5636464,2,1,5076
"3891762",3891762,2,3,5077
"398874",398874,2,3,5078
"1662387",1662387,2,5,5079
"4698159",4698159,2,2,5080
"5387182",5387182,2,5,5081
"1468335",1468335,2,2,5082
"6076115",6076115,2,3,5083
"5857062",5857062,2,2,5084
"4710844",4710844,2,2,5085
"1499323",1499323,2,3,5086
"6686253",6686253,2,4,5087
"7577695",7577695,2,1,5088
"1312540",1312540,2,3,5089
"5271844",5271844,2,3,5090
"5616513",5616513,2,4,5091
"4175989",4175989,2,1,5092
"2427627",2427627,2,3,5093
"3837671",3837671,2,3,5094
"2692977",2692977,2,2,5095
"1943463",1943463,2,3,5096
"3239669",3239669,2,3,5097
"3716968",3716968,2,3,5098
"3683563",3683563,2,3,5099
"4532522",4532522,2,1,5100
"1536165",1536165,2,1,5101
"5859733",5859733,2,5,5102
"1663941",1663941,2,3,5103
"144293",144293,2,5,5104
"7358897",7358897,2,5,5105
"437712",437712,2,3,5106
"2874853",2874853,2,2,5107
"1342722",1342722,2,2,5108
"7206425",7206425,2,5,5109
"3322915",3322915,2,3,5110
"3214680",3214680,2,3,5111
"2234049",2234049,2,3,5112
"3834072",3834072,2,3,5113
"3200858",3200858,2,2,5114
"1326456",1326456,2,1,5115
"821620",821620,2,1,5116
"3671291",3671291,2,3,5117
"5009763",5009763,2,1,5118
"736750",736750,2,2,5119
"211705",211705,2,3,5120
"3471184",3471184,2,2,5121
"1211644",1211644,2,3,5122
"394576",394576,2,3,5123
"7320604",7320604,2,1,5124
"1622059",1622059,2,3,5125
"5550826",5550826,2,4,5126
"5911700",5911700,2,3,5127
"2942597",2942597,2,3,5128
"5195809",5195809,2,3,5129
"1630279",1630279,2,2,5130
"5479875",5479875,2,2,5131
"4645085",4645085,2,2,5132
"7495221",7495221,2,3,5133
"5468457",5468457,2,2,5134
"2375820",2375820,2,3,5135
"4591660",4591660,2,5,898
"2175071",2175071,2,3,5136
"1672308",1672308,2,1,196
"1758754",1758754,2,2,3715
"5338743",5338743,2,3,5137
"428485",428485,2,3,5138
"528181",528181,2,3,5139
"5864457",5864457,2,2,5140
"2064400",2064400,2,3,5141
"1227669",1227669,2,1,5142
"7378903",7378903,2,4,5143
"4406111",4406111,2,2,5144
"6695216",6695216,2,2,898
"5737214",5737214,2,1,5145
